equity,win_rate,profit_factor,max_drawdown,total_return,num_trades,initial_equity,ending_equity,total_return_pct,gross_profit,gross_loss,iteration,params,max_drawdown_pct,method,strategy_name,started_at,method_options
-3.196896741962766,0.16666666666666666,0.3256040247090083,4.740385261913616,-3.196896741963428,6,20000.0,19996.803103258037,-0.0001598448370981714,1.5434885199500936,-4.74038526191286,40,"{'ema_period': 150, 'adx_threshold': 55.0, 'stoch_period': 14, 'risk_reward': 1.5}",0.0002370192630956808,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.219657770430234,0.3333333333333333,0.377572113839998,4.81467444586815,-3.2196577704307856,12,20000.0,19996.78034222957,-0.00016098288852153927,1.9530824650588055,-5.172740235489039,17,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 10, 'risk_reward': 0.8}",0.00024073372229340749,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.219657770430234,0.3333333333333333,0.377572113839998,4.81467444586815,-3.2196577704307856,12,20000.0,19996.78034222957,-0.00016098288852153927,1.9530824650588055,-5.172740235489039,18,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 10, 'risk_reward': 1.0}",0.00024073372229340749,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.219657770430234,0.3333333333333333,0.377572113839998,4.81467444586815,-3.2196577704307856,12,20000.0,19996.78034222957,-0.00016098288852153927,1.9530824650588055,-5.172740235489039,19,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.00024073372229340749,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.219657770430234,0.3333333333333333,0.377572113839998,4.81467444586815,-3.2196577704307856,12,20000.0,19996.78034222957,-0.00016098288852153927,1.9530824650588055,-5.172740235489039,20,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 10, 'risk_reward': 1.5}",0.00024073372229340749,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.4669930396902986,0.3888888888888889,0.6941723200055131,9.217152530000021,-3.46699303969217,18,20000.0,19996.533006960308,-0.0001733496519846085,7.869433538024306,-11.336426577714604,13,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 22, 'risk_reward': 0.8}",0.0004608576265000011,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.4669930396902986,0.3888888888888889,0.6941723200055131,9.217152530000021,-3.46699303969217,18,20000.0,19996.533006960308,-0.0001733496519846085,7.869433538024306,-11.336426577714604,14,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 22, 'risk_reward': 1.0}",0.0004608576265000011,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.4669930396902986,0.3888888888888889,0.6941723200055131,9.217152530000021,-3.46699303969217,18,20000.0,19996.533006960308,-0.0001733496519846085,7.869433538024306,-11.336426577714604,15,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 22, 'risk_reward': 1.2}",0.0004608576265000011,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.4669930396902986,0.3888888888888889,0.6941723200055131,9.217152530000021,-3.46699303969217,18,20000.0,19996.533006960308,-0.0001733496519846085,7.869433538024306,-11.336426577714604,16,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 22, 'risk_reward': 1.5}",0.0004608576265000011,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.866323690897612,0.4,0.3778467688235846,6.214423548983177,-3.8663236908978433,10,20000.0,19996.133676309102,-0.00019331618454489216,2.3480998580838324,-6.214423548981445,25,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 18, 'risk_reward': 0.8}",0.00031072117744915885,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.866323690897612,0.4,0.3778467688235846,6.214423548983177,-3.8663236908978433,10,20000.0,19996.133676309102,-0.00019331618454489216,2.3480998580838324,-6.214423548981445,26,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 18, 'risk_reward': 1.0}",0.00031072117744915885,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.866323690897612,0.4,0.3778467688235846,6.214423548983177,-3.8663236908978433,10,20000.0,19996.133676309102,-0.00019331618454489216,2.3480998580838324,-6.214423548981445,27,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 18, 'risk_reward': 1.2}",0.00031072117744915885,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-3.866323690897612,0.4,0.3778467688235846,6.214423548983177,-3.8663236908978433,10,20000.0,19996.133676309102,-0.00019331618454489216,2.3480998580838324,-6.214423548981445,28,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 18, 'risk_reward': 1.5}",0.00031072117744915885,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.336726354865204,0.4,0.5641974157327272,6.313393814194569,-4.336726354871644,20,20000.0,19995.66327364513,-0.0002168363177435822,5.614399479224709,-9.951125834089915,1,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 10, 'risk_reward': 0.8}",0.0003156696907097285,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.336726354865204,0.4,0.5641974157327272,6.313393814194569,-4.336726354871644,20,20000.0,19995.66327364513,-0.0002168363177435822,5.614399479224709,-9.951125834089915,2,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 10, 'risk_reward': 1.0}",0.0003156696907097285,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.336726354865204,0.4,0.5641974157327272,6.313393814194569,-4.336726354871644,20,20000.0,19995.66327364513,-0.0002168363177435822,5.614399479224709,-9.951125834089915,3,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0003156696907097285,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.336726354865204,0.4,0.5641974157327272,6.313393814194569,-4.336726354871644,20,20000.0,19995.66327364513,-0.0002168363177435822,5.614399479224709,-9.951125834089915,4,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 10, 'risk_reward': 1.5}",0.0003156696907097285,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,29,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 0.8}",0.0003107135285286859,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,30,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 1.0}",0.0003107135285286859,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,31,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 1.2}",0.0003107135285286859,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,32,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 1.5}",0.0003107135285286859,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-5.370927987640091,0.44,0.6293732721349771,10.375795263695181,-5.370927987631148,25,20000.0,19994.62907201237,-0.00026854639938155743,9.120547083731733,-14.49147507137182,5,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 14, 'risk_reward': 0.8}",0.0005187897631847591,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-5.370927987640091,0.44,0.6293732721349771,10.375795263695181,-5.370927987631148,25,20000.0,19994.62907201237,-0.00026854639938155743,9.120547083731733,-14.49147507137182,6,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 14, 'risk_reward': 1.0}",0.0005187897631847591,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-5.370927987640091,0.44,0.6293732721349771,10.375795263695181,-5.370927987631148,25,20000.0,19994.62907201237,-0.00026854639938155743,9.120547083731733,-14.49147507137182,7,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 14, 'risk_reward': 1.2}",0.0005187897631847591,grid,adx_trend,2025-10-16T03:47:08.495798,{}
-5.370927987640091,0.44,0.6293732721349771,10.375795263695181,-5.370927987631148,25,20000.0,19994.62907201237,-0.00026854639938155743,9.120547083731733,-14.49147507137182,8,"{'ema_period': 150, 'adx_threshold': 35.0, 'stoch_period': 14, 'risk_reward': 1.5}",0.0005187897631847591,grid,adx_trend,2025-10-16T03:47:08.495798,{}
