equity,win_rate,profit_factor,max_drawdown,total_return,num_trades,initial_equity,ending_equity,total_return_pct,gross_profit,gross_loss,iteration,params,max_drawdown_pct,method,strategy_name,started_at
-1.7848814238038235,0.0,0.0,1.7848814238022896,-1.7848814238022896,4,20000.0,19998.215118576198,-8.924407119011449e-05,0.0,-1.7848814238038235,3,"{'ema_period': 150, 'adx_threshold': 55.0, 'stoch_period': 10, 'risk_reward': 1.5}",8.924407119011449e-05,optuna,adx_trend,2025-10-16T03:26:45.782639
-1.7848814238038235,0.0,0.0,1.7848814238022896,-1.7848814238022896,4,20000.0,19998.215118576198,-8.924407119011449e-05,0.0,-1.7848814238038235,6,"{'ema_period': 220, 'adx_threshold': 55.0, 'stoch_period': 10, 'risk_reward': 1.5}",8.924407119011449e-05,optuna,adx_trend,2025-10-16T03:26:45.782639
-1.7848814238038235,0.0,0.0,1.7848814238022896,-1.7848814238022896,4,20000.0,19998.215118576198,-8.924407119011449e-05,0.0,-1.7848814238038235,39,"{'ema_period': 220, 'adx_threshold': 55.0, 'stoch_period': 10, 'risk_reward': 1.2}",8.924407119011449e-05,optuna,adx_trend,2025-10-16T03:26:45.782639
-1.7848814238038235,0.0,0.0,1.7848814238022896,-1.7848814238022896,4,20000.0,19998.215118576198,-8.924407119011449e-05,0.0,-1.7848814238038235,47,"{'ema_period': 200, 'adx_threshold': 55.0, 'stoch_period': 10, 'risk_reward': 1.5}",8.924407119011449e-05,optuna,adx_trend,2025-10-16T03:26:45.782639
-1.8666652117517324,0.4444444444444444,0.6062216965282754,4.425448694622901,-1.8666652117535705,9,20000.0,19998.133334788246,-9.333326058767852e-05,2.8737310855921856,-4.740396297343919,1,"{'ema_period': 180, 'adx_threshold': 55.0, 'stoch_period': 18, 'risk_reward': 1.5}",0.00022127243473114505,optuna,adx_trend,2025-10-16T03:26:45.782639
-2.3509267767603923,0.5,0.3011253790595132,3.0489298999964376,-2.3509267767622077,4,20000.0,19997.649073223238,-0.00011754633883811039,1.012948096241452,-3.363874873001844,2,"{'ema_period': 220, 'adx_threshold': 65.0, 'stoch_period': 18, 'risk_reward': 1.5}",0.00015244649499982188,optuna,adx_trend,2025-10-16T03:26:45.782639
-2.3509267767603923,0.5,0.3011253790595132,3.0489298999964376,-2.3509267767622077,4,20000.0,19997.649073223238,-0.00011754633883811039,1.012948096241452,-3.363874873001844,4,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 18, 'risk_reward': 1.5}",0.00015244649499982188,optuna,adx_trend,2025-10-16T03:26:45.782639
-2.3509267767603923,0.5,0.3011253790595132,3.0489298999964376,-2.3509267767622077,4,20000.0,19997.649073223238,-0.00011754633883811039,1.012948096241452,-3.363874873001844,41,"{'ema_period': 250, 'adx_threshold': 65.0, 'stoch_period': 18, 'risk_reward': 1.2}",0.00015244649499982188,optuna,adx_trend,2025-10-16T03:26:45.782639
-2.6631782952649603,0.3333333333333333,0.20830042858032902,3.0489298999964376,-2.6631782952681533,3,20000.0,19997.336821704732,-0.00013315891476340766,0.700696577736884,-3.363874873001844,8,"{'ema_period': 200, 'adx_threshold': 65.0, 'stoch_period': 14, 'risk_reward': 1.2}",0.00015244649499982188,optuna,adx_trend,2025-10-16T03:26:45.782639
-3.3638638376629286,0.0,0.0,3.3638638376651215,-3.3638638376651215,2,20000.0,19996.636136162335,-0.00016819319188325608,0.0,-3.3638638376629286,45,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 14, 'risk_reward': 1.2}",0.00016819319188325608,optuna,adx_trend,2025-10-16T03:26:45.782639
-3.3638638376629286,0.0,0.0,3.3638638376651215,-3.3638638376651215,2,20000.0,19996.636136162335,-0.00016819319188325608,0.0,-3.3638638376629286,50,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 14, 'risk_reward': 0.8}",0.00016819319188325608,optuna,adx_trend,2025-10-16T03:26:45.782639
-4.1030338262463575,0.5,0.4919495629045684,7.761124023865705,-4.1030338262426085,14,20000.0,19995.896966173757,-0.0002051516913121304,3.973002580106833,-8.07603640635319,27,"{'ema_period': 180, 'adx_threshold': 45.0, 'stoch_period': 18, 'risk_reward': 1.5}",0.00038805620119328524,optuna,adx_trend,2025-10-16T03:26:45.782639
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,15,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 1.2}",0.0003107135285286859,optuna,adx_trend,2025-10-16T03:26:45.782639
-4.3585618801641575,0.25,0.2986205169759102,6.214270570573717,-4.358561880158959,8,20000.0,19995.64143811984,-0.00021792809400794796,1.8557086904143325,-6.214270570578488,20,"{'ema_period': 150, 'adx_threshold': 45.0, 'stoch_period': 22, 'risk_reward': 1.0}",0.0003107135285286859,optuna,adx_trend,2025-10-16T03:26:45.782639
-4.746203381052008,0.2727272727272727,0.08238853765102903,4.814306895692425,-4.746203381055238,11,20000.0,19995.253796618945,-0.00023731016905276193,0.42614196967227236,-5.172345350724281,19,"{'ema_period': 180, 'adx_threshold': 45.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.00024071534478462128,optuna,adx_trend,2025-10-16T03:26:45.782639
-5.339316507370862,0.36363636363636365,0.33884912346994683,7.760888490600337,-5.339316507361218,11,20000.0,19994.66068349264,-0.00026696582536806093,2.7364748088161917,-8.075791316187054,9,"{'ema_period': 220, 'adx_threshold': 45.0, 'stoch_period': 14, 'risk_reward': 1.0}",0.00038804442453001687,optuna,adx_trend,2025-10-16T03:26:45.782639
-5.8867114691610745,0.38095238095238093,0.4126216511452151,6.264768055170862,-5.886711469163856,21,20000.0,19994.113288530836,-0.00029433557345819283,4.135298161664492,-10.022009630825565,49,"{'ema_period': 180, 'adx_threshold': 35.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.00031323840275854307,optuna,adx_trend,2025-10-16T03:26:45.782639
-8.116704251602544,0.41935483870967744,0.5159758094659623,11.554261140772724,-8.116704251602641,31,20000.0,19991.883295748397,-0.00040583521258013205,8.652507722384033,-16.76921197398658,7,"{'ema_period': 200, 'adx_threshold': 35.0, 'stoch_period': 14, 'risk_reward': 1.5}",0.0005777130570386362,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,28,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,29,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,30,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,31,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,32,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,33,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,34,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,35,"{'ema_period': 220, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,36,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,37,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,38,"{'ema_period': 200, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,40,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,42,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,43,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,44,"{'ema_period': 150, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,46,"{'ema_period': 180, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 0.8}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
0.0,0.0,0.0,0.0,0.0,0,,,0.0,,,48,"{'ema_period': 220, 'adx_threshold': 65.0, 'stoch_period': 10, 'risk_reward': 1.2}",0.0,optuna,adx_trend,2025-10-16T03:26:45.782639
