equity,win_rate,profit_factor,max_drawdown,total_return,num_trades,initial_equity,ending_equity,total_return_pct,gross_profit,gross_loss,iteration,params,max_drawdown_pct,method,strategy_name,started_at
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,13,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,14,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,15,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,19,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,20,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 55.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,21,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,22,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,23,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,24,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,27,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 60.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,29,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 55.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,32,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,33,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,35,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
20.168692456480244,0.46808510638297873,1.1423236547290432,35.04578043313086,20.16869245647831,47,20000.0,20020.16869245648,0.0010084346228239156,161.87874406299355,-141.71005160651328,36,"{'rsi_period': 4, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0017522890216565429,optuna,rsi_momentum,2025-10-16T03:27:42.290844
