equity,win_rate,profit_factor,max_drawdown,total_return,num_trades,initial_equity,ending_equity,total_return_pct,gross_profit,gross_loss,iteration,params,max_drawdown_pct,method,strategy_name,started_at,method_options
-6.744659943791042,0.475,0.9420183991393992,32.26992635142233,-6.744659943786246,40,20000.0,19993.255340056214,-0.0003372329971893123,109.57948157148971,-116.32414151528076,2,"{'rsi_period': 6, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0016134963175711164,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-7.248837726567075,0.43478260869565216,0.9133989140575681,35.0766128155592,-7.248837726558122,23,20000.0,19992.751162273442,-0.0003624418863279061,76.45493628136788,-83.70377400793495,25,"{'rsi_period': 6, 'rsi_entry_threshold': 80.0, 'rsi_exit_threshold': 55.0}",0.00175383064077796,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-18.836692663223857,0.44,0.7729115759189936,35.25565277757414,-18.836692663215217,25,20000.0,19981.163307336785,-0.0009418346331607608,64.1120209907336,-82.94871365395745,11,"{'rsi_period': 8, 'rsi_entry_threshold': 75.0, 'rsi_exit_threshold': 65.0}",0.0017627826388787072,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-21.93457228337192,0.4791666666666667,0.8488341013799158,42.83355601841322,-21.934572283367743,48,20000.0,19978.065427716632,-0.001096728614168387,123.16807641981697,-145.10264870318892,14,"{'rsi_period': 6, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 60.0}",0.0021416778009206608,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-21.93457228337192,0.4791666666666667,0.8488341013799158,42.83355601841322,-21.934572283367743,48,20000.0,19978.065427716632,-0.001096728614168387,123.16807641981697,-145.10264870318892,23,"{'rsi_period': 6, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 70.0}",0.0021416778009206608,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-21.93457228337192,0.4791666666666667,0.8488341013799158,42.83355601841322,-21.934572283367743,48,20000.0,19978.065427716632,-0.001096728614168387,123.16807641981697,-145.10264870318892,26,"{'rsi_period': 6, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 55.0}",0.0021416778009206608,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-26.402591126905868,0.4411764705882353,0.7692144865663182,46.718064311477065,-26.402591126905463,34,20000.0,19973.597408873095,-0.0013201295563452732,88.00056500747108,-114.40315613437693,16,"{'rsi_period': 6, 'rsi_entry_threshold': 75.0, 'rsi_exit_threshold': 55.0}",0.0023359032155738533,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-29.477016372075045,0.43333333333333335,0.8545608579642936,61.836136913549126,-29.477016372075013,60,20000.0,19970.522983627925,-0.0014738508186037506,173.19893426601553,-202.6759506380906,7,"{'rsi_period': 4, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 55.0}",0.0030918068456774563,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-29.477016372075045,0.43333333333333335,0.8545608579642936,61.836136913549126,-29.477016372075013,60,20000.0,19970.522983627925,-0.0014738508186037506,173.19893426601553,-202.6759506380906,10,"{'rsi_period': 4, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 70.0}",0.0030918068456774563,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-29.477016372075045,0.43333333333333335,0.8545608579642936,61.836136913549126,-29.477016372075013,60,20000.0,19970.522983627925,-0.0014738508186037506,173.19893426601553,-202.6759506380906,17,"{'rsi_period': 4, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 65.0}",0.0030918068456774563,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-44.47018301128905,0.45652173913043476,0.695467710539662,62.167717950196675,-44.47018301128628,46,20000.0,19955.529816988714,-0.002223509150564314,101.5576260269404,-146.02780903822944,6,"{'rsi_period': 8, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 55.0}",0.0031083858975098338,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-44.47018301128905,0.45652173913043476,0.695467710539662,62.167717950196675,-44.47018301128628,46,20000.0,19955.529816988714,-0.002223509150564314,101.5576260269404,-146.02780903822944,12,"{'rsi_period': 8, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 70.0}",0.0031083858975098338,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-44.47018301128905,0.45652173913043476,0.695467710539662,62.167717950196675,-44.47018301128628,46,20000.0,19955.529816988714,-0.002223509150564314,101.5576260269404,-146.02780903822944,19,"{'rsi_period': 8, 'rsi_entry_threshold': 65.0, 'rsi_exit_threshold': 65.0}",0.0031083858975098338,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-47.547401663908715,0.40625,0.6094449617236368,65.86777434311807,-47.547401663905475,32,20000.0,19952.452598336095,-0.0023773700831952738,74.19575103935611,-121.74315270326484,21,"{'rsi_period': 8, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 55.0}",0.0032933887171559036,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
-47.547401663908715,0.40625,0.6094449617236368,65.86777434311807,-47.547401663905475,32,20000.0,19952.452598336095,-0.0023773700831952738,74.19575103935611,-121.74315270326484,27,"{'rsi_period': 8, 'rsi_entry_threshold': 70.0, 'rsi_exit_threshold': 70.0}",0.0032933887171559036,bayesian,rsi_momentum,2025-10-16T03:47:47.289324,{}
